"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","700","539","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","10085","10085","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","77890","NA","NA","NA","NA","NA","NA","9370","69033","9370","NA","NA","9374","9374","58850","58850","58833","58948","77890","NA","NA","NA","NA","NA","58947","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","392","483","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","21651","21651","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","103211","NA","NA","NA","NA","NA","NA","9370","99673","9370","NA","NA","9374","9374","58850","58850","58833","78022","103212","NA","NA","NA","NA","NA","78021","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","551","723","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","15096","15096","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","121435","NA","NA","NA","NA","NA","NA","9370","118441","9370","NA","NA","9374","9374","58850","58850","58833","103344","121435","NA","NA","NA","NA","NA","103343","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","479","692","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","16953","16953","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","141741","NA","NA","NA","NA","NA","NA","9370","138521","9370","NA","NA","9374","9374","58850","58850","58833","121567","141741","NA","NA","NA","NA","NA","121566","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","375","497","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","17526","17526","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","163264","NA","NA","NA","NA","NA","NA","9370","159401","9370","NA","NA","9374","9374","58850","58850","58833","141875","163265","NA","NA","NA","NA","NA","141874","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","539","514","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","19387","19387","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","NA","NA","189861","NA","NA","NA","NA","NA","NA","9370","182785","9370","NA","NA","9374","9374","58850","58850","58833","163397","189861","NA","NA","NA","NA","NA","163396","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","520","324","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","14679","14679","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","218076","NA","262998","218076","NA","237592","NA","NA","NA","9370","259760","9370","NA","237592","9374","9374","244982","244982","58833","245080","262998","189896","NA","222584","244964","NA","245079","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","60","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","624","612","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","16244","16244","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","218076","297952","289284","218076","NA","237592","NA","289284","NA","9370","279385","9370","NA","237592","9374","9374","244982","244982","58833","263140","297952","189896","NA","222584","244964","NA","263139","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","427","307","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","2220","2220","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","218076","297952","303374","218076","NA","237592","NA","289284","NA","9370","300304","9370","NA","237592","9374","9374","244982","244982","58833","298084","303374","189896","NA","222584","244964","NA","298083","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","952","559","11/10/18 10:45:09","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","11506","11506","2","legacy","1024","2","48000","-16","experiment","101","odd","legacy","218076","297952","321286","218076","NA","237592","NA","289284","NA","9370","315016","9370","NA","237592","9374","9374","244982","244982","58833","303510","321286","189896","NA","222584","244964","NA","303510","NA","lineup1","0","0","0","no","no","1366"
