"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","328","599","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","407","407","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","NA","20482","NA","NA","NA","NA","NA","NA","1604","10478","1604","NA","NA","1608","1608","9974","9974","9957","10070","20482","NA","NA","NA","NA","NA","10069","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","503","363","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","14338","14338","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","NA","41542","NA","NA","NA","NA","NA","NA","1604","34949","1604","NA","NA","1608","1608","9974","9974","9957","20611","41542","NA","NA","NA","NA","NA","20610","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","1311","719","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","2957","2957","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","NA","54327","NA","NA","NA","NA","NA","NA","1604","44630","1604","NA","NA","1608","1608","9974","9974","9957","41672","54327","NA","NA","NA","NA","NA","41671","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","634","710","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","872","872","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","NA","71953","NA","NA","NA","NA","NA","NA","1604","55333","1604","NA","NA","1608","1608","9974","9974","9957","54460","71953","NA","NA","NA","NA","NA","54459","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","20","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","322","569","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","7700","7700","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","92416","83676","NA","NA","NA","NA","83676","NA","1604","79789","1604","NA","NA","1608","1608","9974","9974","9957","72089","92416","NA","NA","NA","NA","NA","72088","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","80","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","679","640","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","3832","3832","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","106900","103185","NA","NA","NA","NA","103185","NA","1604","96381","1604","NA","NA","1608","1608","9974","9974","9957","92549","106900","NA","NA","NA","NA","NA","92548","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","847","679","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","4672","4672","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","106900","134677","113307","116769","NA","NA","103185","NA","1604","124733","1604","116770","NA","1608","1608","119963","119963","9957","120060","134677","106939","113307","NA","NA","119944","120059","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","701","711","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","1138","1138","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","106900","150551","113307","116769","NA","NA","103185","NA","1604","135957","1604","116770","NA","1608","1608","119963","119963","9957","134818","150551","106939","113307","NA","NA","119944","134817","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","944","710","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","987","987","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","106900","161280","113307","116769","NA","NA","103185","NA","1604","151669","1604","116770","NA","1608","1608","119963","119963","9957","150681","161281","106939","113307","NA","NA","119944","150680","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","524","738","11/10/18 11:34:10","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-105.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","696","696","2","legacy","1024","2","48000","-16","experiment","105","odd","legacy","NA","106900","170949","113307","116769","NA","NA","103185","NA","1604","162109","1604","116770","NA","1608","1608","119963","119963","9957","161413","170949","106939","113307","NA","NA","119944","161412","NA","lineup1","0","0","0","no","no","1366"
