"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","329","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","2349","2349","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","NA","26824","NA","NA","NA","NA","NA","NA","1804","5479","1805","NA","NA","1810","1809","3035","3035","3018","3130","26824","NA","NA","NA","NA","NA","3129","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","415","512","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","17061","17061","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","NA","47037","NA","NA","NA","NA","NA","NA","1804","44024","1805","NA","NA","1810","1809","3035","3035","3018","26962","47037","NA","NA","NA","NA","NA","26961","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","509","598","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","1687","1687","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","NA","60468","NA","NA","NA","NA","NA","NA","1804","48856","1805","NA","NA","1810","1809","3035","3035","3018","47168","60469","NA","NA","NA","NA","NA","47167","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","379","763","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","7144","7144","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","104694","86945","NA","NA","NA","NA","86945","NA","1804","67743","1805","NA","NA","1810","1809","3035","3035","3018","60599","104694","NA","NA","NA","NA","NA","60598","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","726","495","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","2575","2575","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","120110","114894","NA","NA","NA","NA","114894","NA","1804","107415","1805","NA","NA","1810","1809","3035","3035","3018","104839","120110","NA","NA","NA","NA","NA","104838","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","663","471","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","887","887","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","120110","130370","NA","NA","NA","NA","114894","NA","1804","121127","1805","NA","NA","1810","1809","3035","3035","3018","120240","130370","NA","NA","NA","NA","NA","120239","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","661","696","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","4019","4019","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","120110","169840","135993","139902","NA","NA","114894","NA","1804","150423","1805","139903","NA","1810","1809","146308","146308","3018","146404","169841","130407","135993","NA","NA","146290","146403","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","543","708","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","12307","12307","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","120110","187543","135993","139902","NA","NA","114894","NA","1804","182287","1805","139903","NA","1810","1809","146308","146308","3018","169980","187544","130407","135993","NA","NA","146290","169979","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","772","679","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","4400","4400","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","120110","197228","135993","139902","NA","NA","114894","NA","1804","192142","1805","139903","NA","1810","1809","146308","146308","3018","187742","197229","130407","135993","NA","NA","146290","187741","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","883","767","11/10/18 13:59:22","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-121.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","6840","6840","2","legacy","1024","2","48000","-16","experiment","121","odd","legacy","NA","212372","208972","135993","139902","NA","NA","208972","NA","1804","204199","1805","139903","NA","1810","1809","146308","146308","3018","197358","212372","130407","135993","NA","NA","146290","197358","NA","lineup1","0","0","0","no","no","1366"
