"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","458","722","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","33233","33233","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","76136","NA","NA","NA","NA","NA","NA","1884","71092","1884","NA","NA","1890","1890","37764","37764","37747","37859","76136","NA","NA","NA","NA","NA","37858","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","342","503","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","13514","13514","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","107704","NA","NA","NA","NA","NA","NA","1884","89796","1884","NA","NA","1890","1890","37764","37764","37747","76282","107704","NA","NA","NA","NA","NA","76282","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","862","711","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","32570","32570","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","143064","NA","NA","NA","NA","NA","NA","1884","140404","1884","NA","NA","1890","1890","37764","37764","37747","107834","143064","NA","NA","NA","NA","NA","107833","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","517","527","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","12132","12132","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","158733","NA","NA","NA","NA","NA","NA","1884","155332","1884","NA","NA","1890","1890","37764","37764","37747","143200","158733","NA","NA","NA","NA","NA","143199","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","516","34","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","9908","9908","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","171631","NA","NA","NA","NA","NA","NA","1884","168795","1884","NA","NA","1890","1890","37764","37764","37747","158887","171631","NA","NA","NA","NA","NA","158886","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","212","573","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","9419","9419","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","NA","NA","184220","NA","NA","NA","NA","NA","NA","1884","181187","1884","NA","NA","1890","1890","37764","37764","37747","171768","184220","NA","NA","NA","NA","NA","171768","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","10","460","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","96989","96989","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","197488","NA","310764","197488","NA","206518","NA","NA","NA","1884","307586","1884","NA","206518","1890","1890","210490","210490","37747","210597","310764","184253","NA","200592","210470","NA","210597","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","273","694","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","32032","32032","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","197488","NA","347522","197488","NA","206518","NA","NA","NA","1884","342938","1884","NA","206518","1890","1890","210490","210490","37747","310906","347522","184253","NA","200592","210470","NA","310905","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","219","441","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","24429","24429","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","197488","NA","374780","197488","NA","206518","NA","NA","NA","1884","372090","1884","NA","206518","1890","1890","210490","210490","37747","347661","374780","184253","NA","200592","210470","NA","347660","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","442","486","11/10/18 13:59:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-122.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","7327","7327","2","legacy","1024","2","48000","-16","experiment","122","even","legacy","197488","NA","384805","197488","NA","206518","NA","NA","NA","1884","382235","1884","NA","206518","1890","1890","210490","210490","37747","374907","384805","184253","NA","200592","210470","NA","374907","NA","lineup1","0","0","0","no","no","1366"
