"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","827","684","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","38605","38605","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","82394","NA","NA","NA","NA","NA","NA","1730","76322","1732","NA","NA","1737","1737","37606","37606","37587","37717","82394","NA","NA","NA","NA","NA","37716","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","18","754","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","22406","22406","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","110892","NA","NA","NA","NA","NA","NA","1730","104939","1732","NA","NA","1737","1737","37606","37606","37587","82532","110892","NA","NA","NA","NA","NA","82532","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","576","501","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","17367","17367","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","132870","NA","NA","NA","NA","NA","NA","1730","128402","1732","NA","NA","1737","1737","37606","37606","37587","111035","132870","NA","NA","NA","NA","NA","111034","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","68","757","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","17141","17141","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","155822","NA","NA","NA","NA","NA","NA","1730","150154","1732","NA","NA","1737","1737","37606","37606","37587","133012","155822","NA","NA","NA","NA","NA","133011","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","433","766","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","14453","14453","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","174212","NA","NA","NA","NA","NA","NA","1730","170409","1732","NA","NA","1737","1737","37606","37606","37587","155956","174213","NA","NA","NA","NA","NA","155955","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","561","707","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","14938","14938","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","NA","NA","194076","NA","NA","NA","NA","NA","NA","1730","189281","1732","NA","NA","1737","1737","37606","37606","37587","174343","194076","NA","NA","NA","NA","NA","174342","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","561","707","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","No","no","No","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","14938","14938","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","202087","NA","194076","202086","NA","215795","NA","NA","NA","1730","189281","1732","NA","NA","1737","1737","37606","37606","37587","174343","215796","194110","NA","204854","NA","NA","174342","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","561","707","11/10/18 11:34:24","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Click to end","yes","768","Not sure","No","no","No","legacy","10.45am","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-106.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","14938","14938","2","legacy","1024","2","48000","-16","experiment","106","even","legacy","202087","NA","194076","202086","NA","215795","223032","NA","223032","1730","189281","1732","NA","NA","1737","1737","37606","37606","37587","174343","260140","194110","NA","204854","NA","NA","174342","215826","lineup1","0","0","0","no","no","1366"
