"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","545","102","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","8077","8077","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","NA","20460","NA","NA","NA","NA","NA","NA","1604","15323","1604","NA","NA","1608","1608","7130","7130","7112","7245","20461","NA","NA","NA","NA","NA","7244","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","60","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","697","488","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","156462","156462","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","199154","182265","NA","NA","NA","NA","182265","NA","1604","177082","1604","NA","NA","1608","1608","7130","7130","7112","20619","199154","NA","NA","NA","NA","NA","20618","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","40","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","821","119","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","26057","26057","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","238860","NA","NA","NA","NA","238860","NA","1604","225353","1604","NA","NA","1608","1608","7130","7130","7112","199296","242916","NA","NA","NA","NA","NA","199295","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","863","209","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","20407","20407","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","267217","NA","NA","NA","NA","238860","NA","1604","263457","1604","NA","NA","1608","1608","7130","7130","7112","243049","267217","NA","NA","NA","NA","NA","243048","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","468","559","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","30334","30334","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","302863","NA","NA","NA","NA","238860","NA","1604","297689","1604","NA","NA","1608","1608","7130","7130","7112","267354","302863","NA","NA","NA","NA","NA","267353","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","624","539","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","13840","13840","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","319975","NA","NA","NA","NA","238860","NA","1604","316840","1604","NA","NA","1608","1608","7130","7130","7112","303000","319976","NA","NA","NA","NA","NA","302999","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","887","670","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","24894","24894","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","372182","329226","336044","NA","NA","238860","NA","1604","368496","1604","336044","NA","1608","1608","343501","343501","7112","343601","372183","320009","329226","NA","NA","343482","343600","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","513","589","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","14726","14726","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","242916","402922","329226","336044","NA","NA","238860","NA","1604","387048","1604","336044","NA","1608","1608","343501","343501","7112","372321","402923","320009","329226","NA","NA","343482","372320","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","70","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","815","588","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","11641","11641","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","424845","417664","329226","336044","NA","NA","417664","NA","1604","414703","1604","336044","NA","1608","1608","343501","343501","7112","403062","424845","320009","329226","NA","NA","343482","403061","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","842","474","11/10/18 10:46:59","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-100.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","8064","8064","2","legacy","1024","2","48000","-16","experiment","100","even","legacy","NA","424845","435836","329226","336044","NA","NA","417664","NA","1604","433055","1604","336044","NA","1608","1608","343501","343501","7112","424990","435836","320009","329226","NA","NA","343482","424989","NA","lineup1","0","0","0","no","no","1366"
