"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","959","712","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","65680","65680","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","NA","128710","NA","NA","NA","NA","NA","NA","1734","121107","1734","NA","NA","1740","1740","55325","55325","55303","55427","128711","NA","NA","NA","NA","NA","55427","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","1149","748","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","33440","33440","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","178526","169119","NA","NA","NA","NA","169119","NA","1734","162331","1734","NA","NA","1740","1740","55325","55325","55303","128890","178526","NA","NA","NA","NA","NA","128889","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","747","598","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","4700","4700","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","178526","189995","NA","NA","NA","NA","169119","NA","1734","183370","1734","NA","NA","1740","1740","55325","55325","55303","178670","189996","NA","NA","NA","NA","NA","178669","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","1070","590","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","11625","11625","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","178526","208263","NA","NA","NA","NA","169119","NA","1734","201754","1734","NA","NA","1740","1740","55325","55325","55303","190129","208263","NA","NA","NA","NA","NA","190129","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","1014","530","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","12878","12878","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","178526","226513","NA","NA","NA","NA","169119","NA","1734","221282","1734","NA","NA","1740","1740","55325","55325","55303","208403","226514","NA","NA","NA","NA","NA","208402","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","1065","675","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","15714","15714","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","NA","178526","247378","NA","NA","NA","NA","169119","NA","1734","242363","1734","NA","NA","1740","1740","55325","55325","55303","226648","247378","NA","NA","NA","NA","NA","226647","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","1065","675","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Continue","yes","768","No","Yes","One","No","legacy","no","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","15714","15714","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","263025","178526","247378","254413","263024","273451","NA","169119","NA","1734","242363","1734","NA","NA","1740","1740","55325","55325","55303","226648","273451","247413","254413","266417","NA","NA","226647","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","1065","675","11/10/18 11:45:38","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop4\Desktop\Sat 10 Nov LM 2.09","no","mono","no","24","no","black","no","Click to end","yes","768","No","Yes","One","No","legacy","10.45am","5","0","5","0","C:/Users/Laptop4/Desktop/Sat 10 Nov LM 2.09/subject-108.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","15714","15714","2","legacy","1024","2","48000","-16","experiment","108","even","legacy","263025","178526","247378","254413","263024","273451","287651","169119","287651","1734","242363","1734","NA","NA","1740","1740","55325","55325","55303","226648","290607","247413","254413","266417","NA","NA","226647","273488","lineup1","0","0","0","no","no","1366"
