"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","335","767","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","22917","22917","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","118629","NA","NA","NA","NA","NA","NA","1667","109570","1667","NA","NA","1671","1671","86588","86588","86571","86652","118630","NA","NA","NA","NA","NA","86651","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","647","767","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","45194","45194","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","170796","NA","NA","NA","NA","NA","NA","1667","163924","1667","NA","NA","1671","1671","86588","86588","86571","118729","170796","NA","NA","NA","NA","NA","118728","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","253","767","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","14193","14193","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","188987","NA","NA","NA","NA","NA","NA","1667","185118","1667","NA","NA","1671","1671","86588","86588","86571","170925","188987","NA","NA","NA","NA","NA","170921","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","333","767","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","9376","9376","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","216255","NA","NA","NA","NA","NA","NA","1667","198461","1667","NA","NA","1671","1671","86588","86588","86571","189084","216255","NA","NA","NA","NA","NA","189083","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","423","767","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","9920","9920","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","234923","NA","NA","NA","NA","NA","NA","1667","226278","1667","NA","NA","1671","1671","86588","86588","86571","216358","234923","NA","NA","NA","NA","NA","216358","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","170","591","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","8825","8825","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","NA","NA","247659","NA","NA","NA","NA","NA","NA","1667","243847","1667","NA","NA","1671","1671","86588","86588","86571","235022","247659","NA","NA","NA","NA","NA","235021","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","170","591","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","No","no","No","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","8825","8825","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","266279","NA","247659","266279","NA","284038","NA","NA","NA","1667","243847","1667","NA","NA","1671","1671","86588","86588","86571","235022","284038","247695","NA","269323","NA","NA","235021","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","170","591","12/02/17 14:06:00","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Click to end","yes","768","No","No","no","No","legacy","1pm","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-44.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","8825","8825","2","legacy","1024","2","48000","-16","experiment","44","even","legacy","266279","NA","247659","266279","NA","284038","291362","NA","291362","1667","243847","1667","NA","NA","1671","1671","86588","86588","86571","235022","293185","247695","NA","269323","NA","NA","235021","284071","lineup1","0","0","0","no","no","1366"
