"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","553","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","10824","10824","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","96523","NA","NA","NA","NA","NA","NA","1530","91021","1536","NA","NA","1540","1540","80132","80132","80115","80196","96524","NA","NA","NA","NA","NA","80195","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","141","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","6904","6904","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","108770","NA","NA","NA","NA","NA","NA","1530","103524","1536","NA","NA","1540","1540","80132","80132","80115","96619","108770","NA","NA","NA","NA","NA","96618","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","219","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","3974","3974","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","116388","NA","NA","NA","NA","NA","NA","1530","112851","1536","NA","NA","1540","1540","80132","80132","80115","108876","116388","NA","NA","NA","NA","NA","108875","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","279","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","7457","7457","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","128820","NA","NA","NA","NA","NA","NA","1530","123951","1536","NA","NA","1540","1540","80132","80132","80115","116493","128821","NA","NA","NA","NA","NA","116492","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","345","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","8694","8694","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","142432","NA","NA","NA","NA","NA","NA","1530","137614","1536","NA","NA","1540","1540","80132","80132","80115","128919","142432","NA","NA","NA","NA","NA","128918","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","0","756","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","7399","7399","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","NA","NA","152663","NA","NA","NA","NA","NA","NA","1530","149934","1536","NA","NA","1540","1540","80132","80132","80115","142534","152663","NA","NA","NA","NA","NA","142533","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","569","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","15291","15291","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","NA","217452","173528","NA","184781","NA","NA","NA","1530","213975","1536","NA","184781","1540","1540","198622","198621","80115","198684","217452","152697","NA","176583","198604","NA","198683","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","279","752","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","12580","12580","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","237810","234627","173528","NA","184781","NA","234627","NA","1530","230139","1536","NA","184781","1540","1540","198622","198621","80115","217559","237810","152697","NA","176583","198604","NA","217558","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","633","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","5117","5117","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","237810","246141","173528","NA","184781","NA","234627","NA","1530","243023","1536","NA","184781","1540","1540","198622","198621","80115","237905","246142","152697","NA","176583","198604","NA","237904","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","235","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","6637","6637","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","259257","256599","173528","NA","184781","NA","256599","NA","1530","252876","1536","NA","184781","1540","1540","198622","198621","80115","246238","259257","152697","NA","176583","198604","NA","246237","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","10","10","1","1","1","0","10","0","0","10","0","1","1","0","0","1","1","0","10","13","1","1","1","1","1","10","0","583","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","3780","3780","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","259257","265954","173528","NA","184781","NA","256599","NA","1530","263143","1536","NA","184781","1540","1540","198622","198621","80115","259363","265955","152697","NA","176583","198604","NA","259362","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","70","relative","undefined","undefined","1","11","11","1","1","1","0","11","0","0","11","0","1","1","0","0","1","1","0","11","14","1","1","1","1","1","11","0","169","762","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","8627","8627","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","282223","278354","173528","NA","184781","NA","278354","NA","1530","274681","1536","NA","184781","1540","1540","198622","198621","80115","266053","282223","152697","NA","176583","198604","NA","266052","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","12","12","2","2","2","0","12","0","0","12","0","2","2","0","0","2","2","0","12","16","2","2","2","2","2","12","0","673","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","5267","5267","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","282223","336589","285783","289286","184781","NA","278354","NA","1530","329663","1536","289286","184781","1540","1540","324332","324332","80115","324396","336589","282258","285783","176583","198604","324314","324395","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","70","relative","undefined","undefined","2","13","13","2","2","2","0","13","0","0","13","0","2","2","0","0","2","2","0","13","17","2","2","2","2","2","13","0","299","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","6616","6616","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","351981","348797","285783","289286","184781","NA","348797","NA","1530","343314","1536","289286","184781","1540","1540","324332","324332","80115","336697","351981","282258","285783","176583","198604","324314","336696","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","14","14","2","2","2","0","14","0","0","14","0","2","2","0","0","2","2","0","14","18","2","2","2","2","2","14","0","829","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","3619","3619","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","351981","362017","285783","289286","184781","NA","348797","NA","1530","355707","1536","289286","184781","1540","1540","324332","324332","80115","352088","362017","282258","285783","176583","198604","324314","352087","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","15","15","2","2","2","0","15","0","0","15","0","2","2","0","0","2","2","0","15","19","2","2","2","2","2","15","0","325","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","7657","7657","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","351981","376212","285783","289286","184781","NA","348797","NA","1530","369773","1536","289286","184781","1540","1540","324332","324332","80115","362116","376212","282258","285783","176583","198604","324314","362115","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","16","16","2","2","2","0","16","0","0","16","0","2","2","0","0","2","2","0","16","20","2","2","2","2","2","16","0","313","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","8982","8982","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","351981","388014","285783","289286","184781","NA","348797","NA","1530","385294","1536","289286","184781","1540","1540","324332","324332","80115","376311","388014","282258","285783","176583","198604","324314","376310","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","17","17","2","2","2","0","17","0","0","17","0","2","2","0","0","2","2","0","17","21","2","2","2","2","2","17","0","389","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","7511","7511","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","173528","351981","398429","285783","289286","184781","NA","348797","NA","1530","395623","1536","289286","184781","1540","1540","324332","324332","80115","388111","398430","282258","285783","176583","198604","324314","388110","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","2","17","17","2","2","2","0","17","0","0","17","0","2","2","0","0","2","2","0","17","21","2","2","2","2","2","17","0","389","767","12/02/17 12:01:52","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","Yes","One","No","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-37.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","7511","7511","2","legacy","1024","2","48000","-16","experiment","37","odd","legacy","408358","351981","398429","402663","408358","426192","NA","348797","NA","1530","395623","1536","289286","184781","1540","1540","324332","324332","80115","388111","426192","398465","402663","411996","198604","324314","388110","NA","lineup1","0","0","0","no","no","1366"
