"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","611","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","9932","9932","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","NA","85448","NA","NA","NA","NA","NA","NA","1753","80036","1755","NA","NA","1759","1759","70046","70046","70029","70104","85448","NA","NA","NA","NA","NA","70103","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","363","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","11785","11785","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","NA","101473","NA","NA","NA","NA","NA","NA","1753","97332","1755","NA","NA","1759","1759","70046","70046","70029","85547","101474","NA","NA","NA","NA","NA","85546","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","485","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","9450","9450","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","NA","114896","NA","NA","NA","NA","NA","NA","1753","111024","1755","NA","NA","1759","1759","70046","70046","70029","101573","114896","NA","NA","NA","NA","NA","101572","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","70","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","385","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","25218","25218","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","154131","145934","NA","NA","NA","NA","145934","NA","1753","140220","1755","NA","NA","1759","1759","70046","70046","70029","115001","154132","NA","NA","NA","NA","NA","114999","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","90","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","262","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","20844","20844","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","182331","178507","NA","NA","NA","NA","178507","NA","1753","175080","1755","NA","NA","1759","1759","70046","70046","70029","154236","182331","NA","NA","NA","NA","NA","154235","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","100","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","667","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","29264","29264","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","240290","225566","NA","NA","NA","NA","225566","NA","1753","211704","1755","NA","NA","1759","1759","70046","70046","70029","182439","240290","NA","NA","NA","NA","NA","182438","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","681","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","10689","10689","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","240290","293928","245264","250479","NA","NA","225566","NA","1753","285731","1755","250479","NA","1759","1759","274976","274976","70029","275041","293928","240326","245265","NA","NA","274960","275040","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","639","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","10607","10607","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","240290","308534","245264","250479","NA","NA","225566","NA","1753","304645","1755","250479","NA","1759","1759","274976","274976","70029","294038","308534","240326","245265","NA","NA","274960","294037","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","715","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","10700","10700","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","240290","324412","245264","250479","NA","NA","225566","NA","1753","319591","1755","250479","NA","1759","1759","274976","274976","70029","308890","324412","240326","245265","NA","NA","274960","308889","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","597","767","12/02/17 12:16:11","Executes Python code","yes","","lineup_liveMEN.osexp","C:/Users/Laptop3/Desktop/2.09 - Live","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop3/Desktop/2.09 - Live/subject-39.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","10163","10163","2","legacy","1024","2","48000","-16","experiment","39","odd","legacy","NA","240290","338897","245264","250479","NA","NA","225566","NA","1753","334672","1755","250479","NA","1759","1759","274976","274976","70029","324509","338897","240326","245265","NA","NA","274960","324508","NA","lineup1","0","0","0","no","no","1366"
