"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1062","601","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","12104","12104","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","20915","NA","NA","NA","NA","NA","NA","1763","17237","1763","NA","NA","1767","1767","5033","5033","5016","5132","20915","NA","NA","NA","NA","NA","5131","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","719","544","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","10892","10892","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","39588","NA","NA","NA","NA","NA","NA","1763","31941","1763","NA","NA","1767","1767","5033","5033","5016","21048","39589","NA","NA","NA","NA","NA","21047","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","656","562","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","10561","10561","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","62553","NA","NA","NA","NA","NA","NA","1763","50285","1763","NA","NA","1767","1767","5033","5033","5016","39723","62553","NA","NA","NA","NA","NA","39722","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","300","658","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","13148","13148","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","83809","NA","NA","NA","NA","NA","NA","1763","75829","1763","NA","NA","1767","1767","5033","5033","5016","62681","83809","NA","NA","NA","NA","NA","62680","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","519","714","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","10483","10483","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","99361","NA","NA","NA","NA","NA","NA","1763","94421","1763","NA","NA","1767","1767","5033","5033","5016","83938","99361","NA","NA","NA","NA","NA","83937","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","770","587","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","13603","13603","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","NA","NA","118843","NA","NA","NA","NA","NA","NA","1763","113093","1763","NA","NA","1767","1767","5033","5033","5016","99489","118843","NA","NA","NA","NA","NA","99489","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","770","587","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Continue","yes","768","No","No","no","No","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","13603","13603","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","122364","NA","118843","122364","NA","129011","NA","NA","NA","1763","113093","1763","NA","NA","1767","1767","5033","5033","5016","99489","129011","118879","NA","126448","NA","NA","99489","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","770","587","10/06/18 13:50:59","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\Open Day 6 Oct","no","mono","no","24","no","black","no","Click to end","yes","768","No","No","no","No","legacy","12am","5","0","5","0","C:/Users/Laptop10/Desktop/Open Day 6 Oct/subject-95.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","13603","13603","2","legacy","1024","2","48000","-16","experiment","95","odd","legacy","122364","NA","118843","122364","NA","129011","138735","NA","138736","1763","113093","1763","NA","NA","1767","1767","5033","5033","5016","99489","140041","118879","NA","126448","NA","NA","99489","129046","lineup1","0","0","0","no","no","1366"
