"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","841","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","15609","15609","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","NA","53796","NA","NA","NA","NA","NA","NA","2054","48770","2054","NA","NA","2059","2059","33036","33036","33015","33161","53797","NA","NA","NA","NA","NA","33160","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","577","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","7302","7302","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","NA","65086","NA","NA","NA","NA","NA","NA","2054","61301","2054","NA","NA","2059","2059","33036","33036","33015","53999","65086","NA","NA","NA","NA","NA","53998","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","60","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","92","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","115","115","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","90703","81626","NA","NA","NA","NA","81626","NA","2054","65357","2054","NA","NA","2059","2059","33036","33036","33015","65241","90703","NA","NA","NA","NA","NA","65238","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","647","423","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","11013","11013","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","90703","106152","NA","NA","NA","NA","81626","NA","2054","101871","2054","NA","NA","2059","2059","33036","33036","33015","90857","106152","NA","NA","NA","NA","NA","90855","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","0","760","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","10118","10118","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","121206","NA","NA","NA","NA","121207","NA","2054","116428","2054","NA","NA","2059","2059","33036","33036","33015","106310","125423","NA","NA","NA","NA","NA","106307","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","575","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","8613","8613","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","137604","NA","NA","NA","NA","121207","NA","2054","134192","2054","NA","NA","2059","2059","33036","33036","33015","125579","137605","NA","NA","NA","NA","NA","125578","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","711","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","8732","8732","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","174535","141991","147371","NA","NA","121207","NA","2054","171415","2054","147371","NA","2059","2059","162571","162571","33015","162682","174535","137659","141992","NA","NA","162549","162681","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","105","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","8044","8044","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","186696","141991","147371","NA","NA","121207","NA","2054","182738","2054","147371","NA","2059","2059","162571","162571","33015","174693","186696","137659","141992","NA","NA","162549","174692","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","237","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","8803","8803","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","199219","141991","147371","NA","NA","121207","NA","2054","195661","2054","147371","NA","2059","2059","162571","162571","33015","186857","199219","137659","141992","NA","NA","162549","186856","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","271","767","11/04/17 12:03:57","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop1/Desktop/Lineup study/subject-9.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","10357","10357","2","legacy","1024","2","48000","-16","experiment","9","odd","legacy","NA","125423","213678","141991","147371","NA","NA","121207","NA","2054","209743","2054","147371","NA","2059","2059","162571","162571","33015","199385","213678","137659","141992","NA","NA","162549","199384","NA","lineup1","0","0","0","no","no","1366"
