"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","588","119","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","31242","31242","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","NA","63394","NA","NA","NA","NA","NA","NA","2367","58801","2367","NA","NA","2371","2371","27440","27440","27419","27558","63395","NA","NA","NA","NA","NA","27557","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","413","117","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","16624","16624","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","NA","85524","NA","NA","NA","NA","NA","NA","2367","80232","2367","NA","NA","2371","2371","27440","27440","27419","63608","85524","NA","NA","NA","NA","NA","63607","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","459","586","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","15708","15708","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","NA","104724","NA","NA","NA","NA","NA","NA","2367","101392","2367","NA","NA","2371","2371","27440","27440","27419","85684","104724","NA","NA","NA","NA","NA","85683","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","603","467","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","17932","17932","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","NA","126146","NA","NA","NA","NA","NA","NA","2367","122817","2367","NA","NA","2371","2371","27440","27440","27419","104884","126146","NA","NA","NA","NA","NA","104883","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","40","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","875","3","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","22108","22108","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","157060","151750","NA","NA","NA","NA","151750","NA","2367","148416","2367","NA","NA","2371","2371","27440","27440","27419","126308","157060","NA","NA","NA","NA","NA","126306","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","797","446","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","11869","11869","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","NA","157060","172431","NA","NA","NA","NA","151750","NA","2367","169088","2367","NA","NA","2371","2371","27440","27440","27419","157218","172431","NA","NA","NA","NA","NA","157217","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","797","446","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","Yes","One","No","legacy","no","5","0","5","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","11869","11869","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","180044","157060","172431","176410","180044","188603","NA","151750","NA","2367","169088","2367","NA","NA","2371","2371","27440","27440","27419","157218","188604","172481","176410","184597","NA","NA","157217","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","797","446","11/04/17 14:39:21","Executes Python code","yes","","lineup_liveMEN.osexp","C:\Users\Laptop1\Desktop\Lineup study","no","mono","no","24","no","black","no","Click to end","yes","768","No","Yes","One","No","legacy","1pm","5","0","5","0","C:/Users/Laptop1/Desktop/Lineup study/subject-27.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","11869","11869","2","legacy","1024","2","48000","-16","experiment","27","odd","legacy","180044","157060","172431","176410","180044","188603","193934","151750","193934","2367","169088","2367","NA","NA","2371","2371","27440","27440","27419","157218","194610","172481","176410","184597","NA","NA","157217","188641","lineup1","0","0","0","no","no","1366"
