"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","371","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","D:/Lineup study/subject-14.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","16399","16399","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","82758","NA","NA","NA","NA","NA","NA","1679","75263","1679","NA","NA","1685","1685","58821","58821","58798","58863","82758","NA","NA","NA","NA","NA","58861","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","217","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","1","0","1","0","D:/Lineup study/subject-14.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","11301","11301","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","100230","NA","NA","NA","NA","NA","NA","1679","94147","1679","NA","NA","1685","1685","58821","58821","58798","82846","100231","NA","NA","NA","NA","NA","82844","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","0","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","D:/Lineup study/subject-14.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","10389","10389","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","118465","NA","NA","NA","NA","NA","NA","1679","110701","1679","NA","NA","1685","1685","58821","58821","58798","100312","118465","NA","NA","NA","NA","NA","100310","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","143","756","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Not sure","no","no","no","legacy","no","3","0","3","0","D:/Lineup study/subject-14.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","16982","16982","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","138915","NA","NA","NA","NA","NA","NA","1679","135527","1679","NA","NA","1685","1685","58821","58821","58798","118544","138915","NA","NA","NA","NA","NA","118542","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","0","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","D:/Lineup study/subject-14.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","14120","14120","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","156969","NA","NA","NA","NA","NA","NA","1679","153120","1679","NA","NA","1685","1685","58821","58821","58798","139000","156969","NA","NA","NA","NA","NA","138999","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","517","342","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","5","0","5","0","D:/Lineup study/subject-14.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","13446","13446","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","NA","NA","173712","NA","NA","NA","NA","NA","NA","1679","170491","1679","NA","NA","1685","1685","58821","58821","58798","157044","173712","NA","NA","NA","NA","NA","157042","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","409","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","D:/Lineup study/subject-14.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","14871","14871","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","189091","NA","248285","189091","NA","218401","NA","NA","NA","1679","244679","1679","NA","218402","1685","1685","229760","229760","58798","229807","248285","173747","NA","191668","229737","NA","229805","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","5","594","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","D:/Lineup study/subject-14.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","13813","13813","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","189091","NA","265343","189091","NA","218401","NA","NA","NA","1679","262201","1679","NA","218402","1685","1685","229760","229760","58798","248387","265343","173747","NA","191668","229737","NA","248385","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","0","767","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","D:/Lineup study/subject-14.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","7138","7138","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","189091","NA","275136","189091","NA","218401","NA","NA","NA","1679","272566","1679","NA","218402","1685","1685","229760","229760","58798","265428","275136","173747","NA","191668","229737","NA","265426","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","0","712","11/04/17 12:34:35","Executes Python code","yes","","lineup_liveWOMEN.osexp","D:/Lineup study","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","3","0","3","0","D:/Lineup study/subject-14.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","17377","17377","2","legacy","1024","2","48000","-16","experiment","14","even","legacy","189091","305590","298516","189091","NA","218401","NA","298516","NA","1679","292587","1679","NA","218402","1685","1685","229760","229760","58798","275210","305590","173747","NA","191668","229737","NA","275209","NA","lineup1","0","0","0","no","no","1366"
