"_prepare","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","correct","correct_live_view","count_admin_check","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_check_time_of_exposure","count_confidence_imm","count_end_of_experiment","count_experiment","count_identification_task","count_instructions","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_instructions_sequence","count_lineup_loop","count_lineup_sequence","count_live_lineup","count_live_view","count_logger","count_made_identification","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_setting_sequence","count_time_of_exposure","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","lecture_time","live_row","live_row_instructions","live_row_lineup_loop","live_row_live_lineup","logfile","member","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_live_view","response_time","response_time_live_view","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_admin_check","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_check_time_of_exposure","time_confidence_imm","time_end_of_experiment","time_experiment","time_identification_task","time_instructions","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_instructions_sequence","time_lineup_loop","time_lineup_sequence","time_live_lineup","time_live_view","time_logger","time_made_identification","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_setting_sequence","time_time_of_exposure","title","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","643","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","31151","31151","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","NA","54032","NA","NA","NA","NA","NA","NA","1595","46108","1595","NA","NA","1600","1600","14859","14859","14841","14956","54033","NA","NA","NA","NA","NA","14955","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","3","740","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","12417","12417","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","NA","73082","NA","NA","NA","NA","NA","NA","1595","66585","1595","NA","NA","1600","1600","14859","14859","14841","54167","73082","NA","NA","NA","NA","NA","54166","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","2","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","3","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","18837","18837","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","NA","98413","NA","NA","NA","NA","NA","NA","1595","92050","1595","NA","NA","1600","1600","14859","14859","14841","73212","98413","NA","NA","NA","NA","NA","73211","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","3","3","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","3","0","164","686","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","21817","21817","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","NA","126081","NA","NA","NA","NA","NA","NA","1595","120359","1595","NA","NA","1600","1600","14859","14859","14841","98541","126081","NA","NA","NA","NA","NA","98540","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","0","4","4","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","4","0","3","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","4","0","4","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","5","xpyriment","Jazzy James","3.1.4","0","1","1","19224","19224","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","NA","150346","NA","NA","NA","NA","NA","NA","1595","145440","1595","NA","NA","1600","1600","14859","14859","14841","126215","150347","NA","NA","NA","NA","NA","126214","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","50","relative","undefined","undefined","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","5","0","3","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","5","0","5","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","6","xpyriment","Jazzy James","3.1.4","0","1","1","17480","17480","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","NA","202367","174441","NA","NA","NA","NA","174441","NA","1595","167957","1595","NA","NA","1600","1600","14859","14859","14841","150476","202367","NA","NA","NA","NA","NA","150475","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","70","relative","undefined","undefined","1","6","6","1","1","1","0","6","0","0","6","0","1","1","0","0","1","1","0","6","9","1","1","1","1","1","6","0","384","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","Yes","no","no","no","legacy","no","0","0","0","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","1","xpyriment","Jazzy James","3.1.4","0","1","1","19090","19090","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","216174","284385","273480","209866","216174","237936","NA","273480","NA","1595","266242","1595","NA","237936","1600","1600","247058","247058","14841","247152","284385","202401","209866","219749","247040","NA","247151","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","7","7","1","1","1","0","7","0","0","7","0","1","1","0","0","1","1","0","7","10","1","1","1","1","1","7","0","897","767","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","1","0","1","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","2","xpyriment","Jazzy James","3.1.4","0","1","1","6389","6389","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","216174","284385","296119","209866","216174","237936","NA","273480","NA","1595","290916","1595","NA","237936","1600","1600","247058","247058","14841","284527","296120","202401","209866","219749","247040","NA","284526","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","8","8","1","1","1","0","8","0","0","8","0","1","1","0","0","1","1","0","8","11","1","1","1","1","1","8","0","3","742","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","2","0","2","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","3","xpyriment","Jazzy James","3.1.4","0","1","1","10519","10519","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","216174","284385","311081","209866","216174","237936","NA","273480","NA","1595","306775","1595","NA","237936","1600","1600","247058","247058","14841","296256","311081","202401","209866","219749","247040","NA","296255","NA","lineup1","0","0","0","no","no","1366"
"","undefined","undefined","undefined","undefined","white","no","xpyriment","legacy","legacy","0","no","relative","undefined","undefined","1","9","9","1","1","1","0","9","0","0","9","0","1","1","0","0","1","1","0","9","12","1","1","1","1","1","9","0","3","752","12/02/17 14:21:12","Executes Python code","yes","","lineup_liveWOMEN.osexp","C:\Users\Laptop10\Desktop\live lineup women","no","mono","no","24","no","black","no","Continue","yes","768","No","no","no","no","legacy","no","3","0","3","0","C:/Users/Laptop10/Desktop/live lineup women/subject-47.csv","4","xpyriment","Jazzy James","3.1.4","0","1","1","13823","13823","2","legacy","1024","2","48000","-16","experiment","47","odd","legacy","216174","284385","329523","209866","216174","237936","NA","273480","NA","1595","325038","1595","NA","237936","1600","1600","247058","247058","14841","311215","329523","202401","209866","219749","247040","NA","311214","NA","lineup1","0","0","0","no","no","1366"
