"_prepare"	"acc"	"accuracy"	"average_response_time"	"avg_rt"	"background"	"bidi"	"canvas_backend"	"clock_backend"	"color_backend"	"compensation"	"confidence_immediate"	"coordinates"	"correct"	"correct_live_view"	"count_admin_check"	"count_check_confidence_imm"	"count_check_identification"	"count_check_made_identification"	"count_check_multiple_identification"	"count_check_proceeding_identification"	"count_confidence_imm"	"count_end_of_experiment"	"count_experiment"	"count_identification_task"	"count_instructions"	"count_instructions_after_multiple"	"count_instructions_after_proceed_identification"	"count_instructions_before_view"	"count_instructions_sequence"	"count_lineup_loop"	"count_lineup_sequence"	"count_live_lineup"	"count_live_view"	"count_logger"	"count_made_identification"	"count_multiple_identification"	"count_proceed_identification"	"count_repeat_lineup_sequence_identification"	"count_repeat_lineup_sequence_multiple"	"count_setting_sequence"	"cursor_x"	"cursor_y"	"datetime"	"description"	"disable_garbage_collection"	"empty_column"	"experiment_file"	"experiment_path"	"font_bold"	"font_family"	"font_italic"	"font_size"	"font_underline"	"foreground"	"form_clicks"	"form_response"	"fullscreen"	"height"	"identification"	"identification_made"	"identification_multiple"	"identification_proceed"	"keyboard_backend"	"live_row"	"live_row_instructions"	"live_row_lineup_loop"	"live_row_live_lineup"	"logfile"	"member"	"mouse_backend"	"opensesame_codename"	"opensesame_version"	"repeat_cycle"	"response"	"response_live_view"	"response_time"	"response_time_live_view"	"round_decimals"	"sampler_backend"	"sound_buf_size"	"sound_channels"	"sound_freq"	"sound_sample_size"	"start"	"subject_nr"	"subject_parity"	"synth_backend"	"time_admin_check"	"time_check_confidence_imm"	"time_check_identification"	"time_check_made_identification"	"time_check_multiple_identification"	"time_check_proceeding_identification"	"time_confidence_imm"	"time_end_of_experiment"	"time_experiment"	"time_identification_task"	"time_instructions"	"time_instructions_after_multiple"	"time_instructions_after_proceed_identification"	"time_instructions_before_view"	"time_instructions_sequence"	"time_lineup_loop"	"time_lineup_sequence"	"time_live_lineup"	"time_live_view"	"time_logger"	"time_made_identification"	"time_multiple_identification"	"time_proceed_identification"	"time_repeat_lineup_sequence_identification"	"time_repeat_lineup_sequence_multiple"	"time_setting_sequence"	"title"	"total_correct"	"total_response_time"	"total_responses"	"transparent_variables"	"uniform_coordinates"	"width"
"11"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"2"	"1177"	"239"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"2"	"0"	"2"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"3"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"6177"	"6177"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	NA	NA	"80426"	NA	NA	NA	NA	NA	"1548"	"76421"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"70243"	"80426"	NA	NA	NA	NA	NA	"70242"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"12"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"3"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"3"	"1352"	"664"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"3"	"0"	"3"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"4"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4992"	"4992"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	NA	NA	"88949"	NA	NA	NA	NA	NA	"1548"	"85549"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"80557"	"88949"	NA	NA	NA	NA	NA	"80556"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"13"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"4"	"4"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"4"	"1147"	"235"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"4"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"5"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4613"	"4613"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	NA	NA	"96420"	NA	NA	NA	NA	NA	"1548"	"93693"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"89079"	"96420"	NA	NA	NA	NA	NA	"89078"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"14"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"90"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"749"	"666"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"no"	"no"	"no"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4813"	"4813"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	NA	"123219"	"105209"	NA	NA	NA	"105209"	NA	"1548"	"101365"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"96552"	"123219"	NA	NA	NA	NA	NA	"96551"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"15"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"90"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"749"	"666"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4813"	"4813"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	"133448"	"123219"	"105209"	"128056"	"133448"	"152957"	"105209"	NA	"1548"	"101365"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"96552"	"152957"	"123253"	"128056"	"136781"	NA	NA	"96551"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"16"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"90"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"749"	"666"	"02/21/18 14:44:00"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Click to end"	"yes"	"768"	"Yes"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-62.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4813"	"4813"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"62"	"even"	"legacy"	"133448"	"123219"	"105209"	"128056"	"133448"	"152957"	"105209"	"152987"	"1548"	"101365"	"1549"	NA	NA	"1553"	"1553"	"46915"	"46915"	"46897"	"96552"	"155153"	"123253"	"128056"	"136781"	NA	NA	"96551"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"17"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1362"	"767"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"0"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"1"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"19195"	"19195"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	NA	"71861"	NA	NA	NA	NA	NA	"1572"	"66367"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"47172"	"71861"	NA	NA	NA	NA	NA	"47171"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"18"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"423"	"513"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"1"	"0"	"1"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"2"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"9629"	"9629"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	NA	"86617"	NA	NA	NA	NA	NA	"1572"	"81624"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"71994"	"86617"	NA	NA	NA	NA	NA	"71993"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"19"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"2"	"499"	"531"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"2"	"0"	"2"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"3"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"6591"	"6591"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	NA	"99274"	NA	NA	NA	NA	NA	"1572"	"93343"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"86751"	"99274"	NA	NA	NA	NA	NA	"86749"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"20"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"3"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"3"	"56"	"606"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"3"	"0"	"3"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"4"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"9162"	"9162"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	NA	"113235"	NA	NA	NA	NA	NA	"1572"	"108567"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"99404"	"113235"	NA	NA	NA	NA	NA	"99403"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"21"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"4"	"4"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"4"	"638"	"564"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"4"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"5"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"7402"	"7402"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	NA	"125277"	NA	NA	NA	NA	NA	"1572"	"120767"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"113365"	"125278"	NA	NA	NA	NA	NA	"113364"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"22"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"70"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"37"	"502"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"no"	"no"	"no"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4703"	"4703"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	NA	"142733"	"134791"	NA	NA	NA	"134792"	NA	"1572"	"130111"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"125408"	"142733"	NA	NA	NA	NA	NA	"125407"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"23"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"70"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"37"	"502"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4703"	"4703"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	"151815"	"142733"	"134791"	"146725"	"151815"	"177379"	"134792"	NA	"1572"	"130111"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"125408"	"177379"	"142768"	"146725"	"155467"	NA	NA	"125407"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"24"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"70"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"37"	"502"	"02/21/18 14:54:03"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Click to end"	"yes"	"768"	"Yes"	"Yes"	"One"	"No"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-63.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"4703"	"4703"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"63"	"odd"	"legacy"	"151815"	"142733"	"134791"	"146725"	"151815"	"177379"	"134792"	"177411"	"1572"	"130111"	"1572"	NA	NA	"1577"	"1577"	"47077"	"47077"	"47059"	"125408"	"178598"	"142768"	"146725"	"155467"	NA	NA	"125407"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"25"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"860"	"509"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"0"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"1"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"13851"	"13851"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	NA	"73950"	NA	NA	NA	NA	NA	"1610"	"70343"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"56492"	"73950"	NA	NA	NA	NA	NA	"56491"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"26"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"333"	"576"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"1"	"0"	"1"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"2"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"7452"	"7452"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	NA	"85056"	NA	NA	NA	NA	NA	"1610"	"81536"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"74083"	"85056"	NA	NA	NA	NA	NA	"74082"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"27"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"2"	"316"	"540"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"2"	"0"	"2"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"3"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"5875"	"5875"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	NA	"100991"	NA	NA	NA	NA	NA	"1610"	"91064"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"85189"	"100991"	NA	NA	NA	NA	NA	"85188"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"28"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"20"	"relative"	"undefined"	"undefined"	"0"	"3"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"3"	"320"	"561"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"no"	"no"	"no"	"legacy"	"3"	"0"	"3"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"4"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"1783"	"1783"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	"114385"	"108016"	NA	NA	NA	"108016"	NA	"1610"	"102903"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"101120"	"114385"	NA	NA	NA	NA	NA	"101119"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"29"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"undefined"	"undefined"	"0"	"4"	"4"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"4"	"542"	"532"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"4"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"5"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"8044"	"8044"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	"114385"	"125292"	NA	NA	NA	"108016"	NA	"1610"	"122559"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"114515"	"125292"	NA	NA	NA	NA	NA	"114514"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
"30"	""	"undefined"	"undefined"	"undefined"	"undefined"	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"50"	"relative"	"undefined"	"undefined"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"5"	"202"	"633"	"02/21/18 15:20:48"	"Executes Python code"	"yes"	""	"lineup_liveMEN_W.osexp"	"C:\Users\Laptop10\Desktop\Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"Continue"	"yes"	"768"	"Yes"	"no"	"no"	"no"	"legacy"	"5"	"0"	"5"	"0"	"C:/Users/Laptop10/Desktop/Wednesday 2102/subject-64.csv"	"6"	"xpyriment"	"Jazzy James"	"3.1.4"	"0"	"1"	"1"	"6401"	"6401"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"64"	"even"	"legacy"	NA	"139827"	"135336"	NA	NA	NA	"135336"	NA	"1610"	"131832"	"1611"	NA	NA	"1615"	"1615"	"56397"	"56397"	"56379"	"125430"	"139827"	NA	NA	NA	NA	NA	"125429"	"lineup1"	"0"	"0"	"0"	"no"	"no"	"1366"
